customer_id,category_id,product_id,interaction
customer_1795,Baby Products,Baby Products Product 2,1
customer_1655,Tools & Hardware,Tools & Hardware Product 25,1
customer_1911,Video Games,Video Games Product 10,1
customer_1747,Baby Products,Baby Products Product 9,1
customer_610,Health & Beauty,Health & Beauty Product 3,1
customer_378,Footwear,Footwear Product 43,1
customer_991,Groceries,Groceries Product 24,1
customer_753,Furniture,Furniture Product 4,1
customer_1594,Garden & Outdoors,Garden & Outdoors Product 14,1
customer_734,Furniture,Furniture Product 9,1
customer_795,Furniture,Furniture Product 41,1
customer_494,Books,Books Product 2,1
customer_1878,Luggage & Travel Accessories,Luggage & Travel Accessories Product 10,1
customer_1974,Video Games,Video Games Product 2,1
customer_1534,Pet Supplies,Pet Supplies Product 2,1
customer_447,Musical Instruments,Musical Instruments Product 24,1
customer_1034,Jewelry,Jewelry Product 5,1
customer_845,Sporting Goods,Sporting Goods Product 9,1
customer_1620,Home Appliances,Home Appliances Product 11,1
customer_655,Health & Beauty,Health & Beauty Product 12,1
customer_1669,Groceries,Groceries Product 18,1
customer_1613,Tools & Hardware,Tools & Hardware Product 31,1
customer_739,Furniture,Furniture Product 12,1
customer_584,Toys & Games,Toys & Games Product 30,1
customer_1715,Baby Products,Baby Products Product 5,1
customer_1471,Office Supplies,Office Supplies Product 29,1
customer_888,Sporting Goods,Sporting Goods Product 30,1
customer_877,Office Supplies,Office Supplies Product 18,1
customer_340,Health & Beauty,Health & Beauty Product 5,1
customer_757,Furniture,Furniture Product 23,1
customer_447,Books,Books Product 12,1
customer_327,Toys & Games,Toys & Games Product 3,1
customer_1501,Home Appliances,Home Appliances Product 8,1
customer_1403,Office Supplies,Office Supplies Product 32,1
customer_2425,Clothing,Clothing Product 9,1
customer_875,Baby Products,Baby Products Product 8,1
customer_479,Toys & Games,Toys & Games Product 1,1
customer_222,Clothing,Clothing Product 40,1
customer_780,Furniture,Furniture Product 1,1
customer_2538,Eco-Friendly Products,Bamboo Toothbrush,1
customer_1041,Luggage & Travel Accessories,Luggage & Travel Accessories Product 35,1
customer_834,Pet Supplies,Pet Supplies Product 14,1
customer_183,Sporting Goods,Sporting Goods Product 27,1
customer_559,Toys & Games,Toys & Games Product 3,1
customer_1047,Jewelry,Jewelry Product 9,1
customer_260,Clothing,Clothing Product 20,1
customer_963,Automotive,Automotive Product 5,1
customer_2038,Footwear,Footwear Product 4,1
customer_10,Electronics,Electronics Product 20,1
customer_1829,Luggage & Travel Accessories,Luggage & Travel Accessories Product 17,1
customer_364,Footwear,Footwear Product 45,1
customer_1044,Jewelry,Jewelry Product 9,1
customer_387,Books,Books Product 21,1
customer_225,Furniture,Furniture Product 6,1
customer_1010,Video Games,Video Games Product 2,1
customer_349,Footwear,Footwear Product 18,1
customer_2222,Pet Supplies,Pet Supplies Product 23,1
customer_1643,Tools & Hardware,Tools & Hardware Product 5,1
customer_1632,Tools & Hardware,Tools & Hardware Product 27,1
customer_2232,Home Appliances,Home Appliances Product 6,1
customer_1686,Garden & Outdoors,Garden & Outdoors Product 22,1
customer_841,Sporting Goods,Sporting Goods Product 15,1
customer_1220,Automotive,Automotive Product 6,1
customer_561,Toys & Games,Toys & Games Product 25,1
customer_1485,Office Supplies,Office Supplies Product 25,1
customer_686,Books,Books Product 17,1
customer_1836,Luggage & Travel Accessories,Luggage & Travel Accessories Product 11,1
customer_2513,Eco-Friendly Products,Reusable Water Bottle,1
customer_1028,Jewelry,Jewelry Product 5,1
customer_1108,Musical Instruments,Musical Instruments Product 23,1
customer_1911,Video Games,Video Games Product 16,1
customer_835,Musical Instruments,Musical Instruments Product 23,1
customer_1463,Footwear,Footwear Product 1,1
customer_455,Jewelry,Jewelry Product 16,1
customer_296,Clothing,Clothing Product 38,1
customer_1964,Toys & Games,Toys & Games Product 28,1
customer_619,Health & Beauty,Health & Beauty Product 14,1
customer_32,Groceries,Groceries Product 27,1
customer_314,Footwear,Footwear Product 42,1
customer_1628,Clothing,Clothing Product 21,1
customer_924,Groceries,Groceries Product 16,1
customer_579,Toys & Games,Toys & Games Product 14,1
customer_1147,Garden & Outdoors,Garden & Outdoors Product 22,1
customer_1565,Home Appliances,Home Appliances Product 2,1
customer_1113,Baby Products,Baby Products Product 2,1
customer_1914,Health & Beauty,Health & Beauty Product 3,1
customer_1906,Video Games,Video Games Product 12,1
customer_2114,Office Supplies,Office Supplies Product 1,1
customer_821,Sporting Goods,Sporting Goods Product 13,1
customer_174,Home Appliances,Home Appliances Product 19,1
customer_1177,Pet Supplies,Pet Supplies Product 31,1
customer_2030,Sporting Goods,Sporting Goods Product 19,1
customer_1275,Footwear,Footwear Product 42,1
customer_819,Footwear,Footwear Product 7,1
customer_1025,Jewelry,Jewelry Product 15,1
customer_1690,Furniture,Furniture Product 5,1
customer_488,Books,Books Product 4,1
customer_1949,Jewelry,Jewelry Product 18,1
customer_717,Furniture,Furniture Product 11,1
customer_438,Office Supplies,Office Supplies Product 9,1
customer_15,Electronics,Electronics Product 10,1
customer_750,Furniture,Furniture Product 20,1
customer_1026,Jewelry,Jewelry Product 14,1
customer_1193,Books,Books Product 14,1
customer_1302,Baby Products,Baby Products Product 8,1
customer_1135,Pet Supplies,Pet Supplies Product 10,1
customer_411,Musical Instruments,Musical Instruments Product 24,1
customer_49,Electronics,Electronics Product 27,1
customer_375,Footwear,Footwear Product 12,1
customer_667,Health & Beauty,Health & Beauty Product 13,1
customer_440,Books,Books Product 13,1
customer_1180,Pet Supplies,Pet Supplies Product 4,1
customer_807,Sporting Goods,Sporting Goods Product 1,1
customer_1378,Books,Books Product 19,1
customer_104,Musical Instruments,Musical Instruments Product 15,1
customer_658,Health & Beauty,Health & Beauty Product 14,1
customer_805,Office Supplies,Office Supplies Product 49,1
customer_1709,Baby Products,Baby Products Product 3,1
customer_128,Electronics,Electronics Product 29,1
customer_1172,Pet Supplies,Pet Supplies Product 35,1
customer_1729,Baby Products,Baby Products Product 10,1
customer_1567,Jewelry,Jewelry Product 11,1
customer_1096,Jewelry,Jewelry Product 6,1
customer_1249,Groceries,Groceries Product 22,1
customer_513,Musical Instruments,Musical Instruments Product 34,1
customer_17,Electronics,Electronics Product 30,1
customer_842,Sporting Goods,Sporting Goods Product 32,1
customer_62,Jewelry,Jewelry Product 6,1
customer_992,Groceries,Groceries Product 18,1
customer_1749,Automotive,Automotive Product 9,1
customer_1086,Baby Products,Baby Products Product 6,1
customer_1326,Groceries,Groceries Product 29,1
customer_2462,Baby Products,Baby Products Product 2,1
customer_180,Footwear,Footwear Product 4,1
customer_1555,Garden & Outdoors,Garden & Outdoors Product 17,1
customer_1820,Luggage & Travel Accessories,Luggage & Travel Accessories Product 39,1
customer_906,Groceries,Groceries Product 18,1
customer_1946,Video Games,Video Games Product 19,1
customer_800,Furniture,Furniture Product 30,1
customer_87,Books,Books Product 8,1
customer_1508,Office Supplies,Office Supplies Product 24,1
customer_674,Toys & Games,Toys & Games Product 20,1
customer_1385,Sporting Goods,Sporting Goods Product 13,1
customer_2197,Office Supplies,Office Supplies Product 22,1
customer_880,Toys & Games,Toys & Games Product 17,1
customer_1923,Clothing,Clothing Product 8,1
customer_2602,Gaming Accessories,Mechanical Keyboard,1
customer_127,Home Appliances,Home Appliances Product 26,1
customer_787,Furniture,Furniture Product 26,1
customer_359,Pet Supplies,Pet Supplies Product 6,1
customer_1601,Tools & Hardware,Tools & Hardware Product 5,1
customer_953,Groceries,Groceries Product 8,1
customer_425,Books,Books Product 10,1
customer_1152,Health & Beauty,Health & Beauty Product 14,1
customer_1930,Electronics,Electronics Product 5,1
customer_1224,Toys & Games,Toys & Games Product 31,1
customer_1975,Garden & Outdoors,Garden & Outdoors Product 20,1
customer_1494,Office Supplies,Office Supplies Product 10,1
customer_2053,Pet Supplies,Pet Supplies Product 22,1
customer_198,Home Appliances,Home Appliances Product 16,1
customer_2333,Electronics,Electronics Product 25,1
customer_1291,Automotive,Automotive Product 3,1
customer_1608,Tools & Hardware,Tools & Hardware Product 40,1
customer_1298,Automotive,Automotive Product 3,1
customer_906,Groceries,Groceries Product 13,1
customer_75,Electronics,Electronics Product 5,1
customer_2666,Eco-Friendly Products,Solar Phone Charger,1
customer_2050,Groceries,Groceries Product 14,1
customer_495,Musical Instruments,Musical Instruments Product 32,1
customer_921,Groceries,Groceries Product 17,1
customer_1590,Garden & Outdoors,Garden & Outdoors Product 10,1
customer_468,Home Appliances,Home Appliances Product 12,1
customer_290,Sporting Goods,Sporting Goods Product 18,1
customer_1818,Home Appliances,Home Appliances Product 13,1
customer_1647,Garden & Outdoors,Garden & Outdoors Product 10,1
customer_570,Toys & Games,Toys & Games Product 24,1
customer_131,Home Appliances,Home Appliances Product 25,1
customer_728,Automotive,Automotive Product 8,1
customer_1512,Garden & Outdoors,Garden & Outdoors Product 14,1
customer_1792,Baby Products,Baby Products Product 7,1
customer_1909,Video Games,Video Games Product 17,1
customer_1231,Automotive,Automotive Product 10,1
customer_373,Footwear,Footwear Product 37,1
customer_874,Tools & Hardware,Tools & Hardware Product 27,1
customer_424,Toys & Games,Toys & Games Product 19,1
customer_1036,Jewelry,Jewelry Product 15,1
customer_109,Home Appliances,Home Appliances Product 1,1
customer_1906,Video Games,Video Games Product 8,1
customer_1518,Garden & Outdoors,Garden & Outdoors Product 20,1
customer_1233,Automotive,Automotive Product 11,1
customer_145,Home Appliances,Home Appliances Product 17,1
customer_951,Groceries,Groceries Product 25,1
customer_2222,Tools & Hardware,Tools & Hardware Product 37,1
customer_2314,Baby Products,Baby Products Product 5,1
customer_1980,Video Games,Video Games Product 18,1
customer_526,Toys & Games,Toys & Games Product 26,1
customer_109,Home Appliances,Home Appliances Product 9,1
customer_479,Home Appliances,Home Appliances Product 4,1
customer_217,Clothing,Clothing Product 17,1
customer_802,Jewelry,Jewelry Product 12,1
customer_2109,Toys & Games,Toys & Games Product 38,1
customer_1639,Tools & Hardware,Tools & Hardware Product 16,1
customer_1852,Sporting Goods,Sporting Goods Product 28,1
customer_2365,Automotive,Automotive Product 1,1
customer_1984,Video Games,Video Games Product 9,1
customer_1055,Jewelry,Jewelry Product 11,1
customer_952,Groceries,Groceries Product 7,1
customer_494,Toys & Games,Toys & Games Product 33,1
customer_929,Groceries,Groceries Product 4,1
customer_382,Footwear,Footwear Product 21,1
customer_152,Home Appliances,Home Appliances Product 24,1
customer_2613,Gaming Accessories,Gaming Mouse,1
customer_1319,Musical Instruments,Musical Instruments Product 33,1
customer_1080,Jewelry,Jewelry Product 13,1
customer_1897,Health & Beauty,Health & Beauty Product 7,1
customer_1631,Tools & Hardware,Tools & Hardware Product 29,1
customer_527,Toys & Games,Toys & Games Product 39,1
customer_748,Furniture,Furniture Product 29,1
customer_882,Sporting Goods,Sporting Goods Product 14,1
customer_799,Furniture,Furniture Product 11,1
customer_1278,Automotive,Automotive Product 3,1
customer_1766,Baby Products,Baby Products Product 8,1
customer_2492,Toys & Games,Toys & Games Product 13,1
customer_507,Toys & Games,Toys & Games Product 20,1
customer_480,Books,Books Product 3,1
customer_809,Sporting Goods,Sporting Goods Product 3,1
customer_952,Groceries,Groceries Product 21,1
customer_379,Footwear,Footwear Product 1,1
customer_405,Books,Books Product 3,1
customer_27,Toys & Games,Toys & Games Product 14,1
customer_891,Sporting Goods,Sporting Goods Product 4,1
customer_75,Electronics,Electronics Product 5,1
customer_807,Clothing,Clothing Product 25,1
customer_2407,Pet Supplies,Pet Supplies Product 35,1
customer_1926,Video Games,Video Games Product 11,1
customer_1183,Pet Supplies,Pet Supplies Product 21,1
customer_1627,Tools & Hardware,Tools & Hardware Product 42,1
customer_28,Electronics,Electronics Product 24,1
customer_1812,Luggage & Travel Accessories,Luggage & Travel Accessories Product 23,1
customer_1401,Pet Supplies,Pet Supplies Product 33,1
customer_2457,Office Supplies,Office Supplies Product 50,1
customer_593,Tools & Hardware,Tools & Hardware Product 49,1
customer_1195,Luggage & Travel Accessories,Luggage & Travel Accessories Product 24,1
customer_913,Groceries,Groceries Product 2,1
customer_1259,Automotive,Automotive Product 10,1
customer_311,Footwear,Footwear Product 41,1
customer_1890,Luggage & Travel Accessories,Luggage & Travel Accessories Product 35,1
customer_1029,Jewelry,Jewelry Product 8,1
customer_505,Groceries,Groceries Product 6,1
customer_2103,Garden & Outdoors,Garden & Outdoors Product 19,1
customer_1633,Jewelry,Jewelry Product 6,1
customer_1005,Jewelry,Jewelry Product 10,1
customer_1682,Groceries,Groceries Product 26,1
customer_1708,Baby Products,Baby Products Product 4,1
customer_1567,Garden & Outdoors,Garden & Outdoors Product 22,1
customer_613,Health & Beauty,Health & Beauty Product 15,1
customer_1753,Baby Products,Baby Products Product 2,1
customer_2133,Pet Supplies,Pet Supplies Product 10,1
customer_127,Home Appliances,Home Appliances Product 28,1
customer_1131,Pet Supplies,Pet Supplies Product 12,1
customer_163,Toys & Games,Toys & Games Product 10,1
customer_2619,Gaming Accessories,Mechanical Keyboard,1
customer_346,Footwear,Footwear Product 43,1
customer_637,Sporting Goods,Sporting Goods Product 28,1
customer_410,Books,Books Product 21,1
customer_2688,Smart Home Devices,Smart Light Bulb,1
customer_1769,Baby Products,Baby Products Product 6,1
customer_367,Furniture,Furniture Product 7,1
customer_2307,Jewelry,Jewelry Product 13,1
customer_1486,Office Supplies,Office Supplies Product 2,1
customer_1847,Jewelry,Jewelry Product 12,1
customer_85,Electronics,Electronics Product 20,1
customer_666,Groceries,Groceries Product 27,1
customer_941,Tools & Hardware,Tools & Hardware Product 46,1
customer_706,Furniture,Furniture Product 28,1
customer_452,Clothing,Clothing Product 3,1
customer_405,Automotive,Automotive Product 11,1
customer_1726,Baby Products,Baby Products Product 7,1
customer_916,Video Games,Video Games Product 10,1
customer_895,Sporting Goods,Sporting Goods Product 23,1
customer_1046,Groceries,Groceries Product 2,1
customer_1692,Tools & Hardware,Tools & Hardware Product 11,1
customer_1461,Office Supplies,Office Supplies Product 39,1
customer_1352,Musical Instruments,Musical Instruments Product 1,1
customer_1515,Garden & Outdoors,Garden & Outdoors Product 15,1
customer_696,Office Supplies,Office Supplies Product 31,1
customer_774,Furniture,Furniture Product 22,1
customer_1013,Toys & Games,Toys & Games Product 19,1
customer_920,Automotive,Automotive Product 3,1
customer_105,Electronics,Electronics Product 33,1
customer_2173,Tools & Hardware,Tools & Hardware Product 14,1
